serial_number,station_number,tag_created_at,tag_name,tag_value
15526,A8,2023-07-05 13:12:36,E013,24.21999931
15526,A8,2023-07-05 13:12:36,E013,24.21999931
15526,A8,2023-07-05 13:12:26,E013,24.21999931
15526,A8,2023-07-05 13:12:26,E013,24.21999931
15526,A8,2023-07-05 13:12:16,E013,24.21999931
15526,A8,2023-07-05 13:12:16,E013,24.21999931
15526,A8,2023-07-05 13:12:05,E013,24.21999931
15526,A8,2023-07-05 13:11:55,E013,24.21999931
15526,A8,2023-07-05 13:13:16,SMT001-1,32
15526,A8,2023-07-05 13:13:06,SMT001-1,30
15526,A8,2023-07-05 13:12:56,SMT001-1,30
15526,A8,2023-07-05 13:12:56,SMT001-1,30
15526,A8,2023-07-05 13:12:46,SMT001-1,30
15526,A8,2023-07-05 13:12:46,SMT001-1,30
15526,A8,2023-07-05 13:12:36,SMT001-1,31
15526,A8,2023-07-05 13:12:36,SMT001-1,31
15526,A8,2023-07-05 13:12:26,SMT001-1,32
15526,A8,2023-07-05 13:12:26,SMT001-1,32
15526,A8,2023-07-05 13:12:16,SMT001-1,32
15526,A8,2023-07-05 13:12:16,SMT001-1,32
15526,A8,2023-07-05 13:12:05,SMT001-1,32
15526,A8,2023-07-05 13:11:55,SMT001-1,32
15526,A8,2023-07-05 13:13:16,AOI02-2,1
15526,A8,2023-07-05 13:13:06,AOI02-2,1
15526,A8,2023-07-05 13:12:56,AOI02-2,1
15526,A8,2023-07-05 13:12:56,AOI02-2,1
15526,A8,2023-07-05 13:12:46,AOI02-2,1
15526,A8,2023-07-05 13:12:46,AOI02-2,1
15526,A8,2023-07-05 13:12:36,AOI02-2,1
15526,A8,2023-07-05 13:12:36,AOI02-2,1
15526,A8,2023-07-05 13:12:26,AOI02-2,1
15526,A8,2023-07-05 13:12:26,AOI02-2,1
15526,A8,2023-07-05 13:12:16,AOI02-2,1
15526,A8,2023-07-05 13:12:16,AOI02-2,1
15526,A8,2023-07-05 13:12:05,AOI02-2,1
15526,A8,2023-07-05 13:11:55,AOI02-2,1
15526,A8,2023-07-05 13:13:16,SMT001-3,56.25999832
15526,A8,2023-07-05 13:13:06,SMT001-3,56.20000076
15526,A8,2023-07-05 13:12:56,SMT001-3,56.08000183
15526,A8,2023-07-05 13:12:56,SMT001-3,56.08000183
15526,A8,2023-07-05 13:12:46,SMT001-3,56.13999939
15526,A8,2023-07-05 13:12:46,SMT001-3,56.13999939
15526,A8,2023-07-05 13:12:36,SMT001-3,56.11999893
15526,A8,2023-07-05 13:12:36,SMT001-3,56.11999893
15526,A8,2023-07-05 13:12:26,SMT001-3,56.13999939
15526,A8,2023-07-05 13:12:26,SMT001-3,56.13999939
15526,A8,2023-07-05 13:12:16,SMT001-3,56.13999939
15526,A8,2023-07-05 13:12:16,SMT001-3,56.13999939
15526,A8,2023-07-05 13:12:05,SMT001-3,55.93999863
15526,A8,2023-07-05 13:11:55,SMT001-3,55.93999863
15526,A8,2023-07-05 13:13:16,HI_E013,66.38999939
15526,A8,2023-07-05 13:13:06,HI_E013,66.44000244
15526,A8,2023-07-05 13:12:56,HI_E013,66.54000092
15526,A8,2023-07-05 13:12:56,HI_E013,66.54000092
15526,A8,2023-07-05 13:12:46,HI_E013,66.54000092
15526,A8,2023-07-05 13:12:46,HI_E013,66.54000092
15526,A8,2023-07-05 13:12:36,HI_E013,66.23000336
15526,A8,2023-07-05 13:12:36,HI_E013,66.23000336
15526,A8,2023-07-05 13:12:26,HI_E013,66.23000336
15526,A8,2023-07-05 13:12:26,HI_E013,66.23000336
15526,A8,2023-07-05 13:12:16,HI_E013,66.16000366
15526,A8,2023-07-05 13:12:16,HI_E013,66.16000366
15526,A8,2023-07-05 13:12:05,HI_E013,66.30000305
15526,A8,2023-07-05 13:11:55,HI_E013,66.44000244
15526,A8,2023-07-05 13:13:16,CO2_45,390
15526,A8,2023-07-05 13:13:06,CO2_45,390
15526,A8,2023-07-05 13:12:56,CO2_45,390
15526,A8,2023-07-05 13:12:56,CO2_45,390
15526,A8,2023-07-05 13:12:46,CO2_45,390
15526,A8,2023-07-05 13:12:46,CO2_45,390
15526,A8,2023-07-05 13:12:36,CO2_45,390
15526,A8,2023-07-05 13:12:36,CO2_45,390
15526,A8,2023-07-05 13:12:26,CO2_45,390
15526,A8,2023-07-05 13:12:26,CO2_45,390
15526,A8,2023-07-05 13:12:16,CO2_45,390
15526,A8,2023-07-05 13:12:16,CO2_45,390
15526,A8,2023-07-05 13:12:05,CO2_45,390
15526,A8,2023-07-05 13:11:55,CO2_45,390
15526,A7,2023-07-05 13:12:16,TMP12,66
15526,A7,2023-07-05 13:12:05,TMP12,66.19999695
15526,A7,2023-07-05 13:11:55,TMP12,66.09999847
15526,A7,2023-07-05 13:11:55,TMP12,66.09999847
15526,A7,2023-07-05 13:11:45,TMP12,66.09999847
15526,A7,2023-07-05 13:11:45,TMP12,66.09999847
15526,A7,2023-07-05 13:11:35,TMP12,66.09999847
15526,A7,2023-07-05 13:11:35,TMP12,66.09999847
15526,A7,2023-07-05 13:11:26,TMP12,66.09999847
15526,A7,2023-07-05 13:11:26,TMP12,66.09999847
15526,A7,2023-07-05 13:11:16,TMP12,65.90000153
15526,A7,2023-07-05 13:11:16,TMP12,65.90000153
15526,A7,2023-07-05 13:11:05,TMP12,65.69999695
15526,A7,2023-07-05 13:11:05,TMP12,65.69999695
15526,A7,2023-07-05 13:10:55,TMP12,65.80000305
15526,A7,2023-07-05 13:10:55,TMP12,65.80000305
15526,A7,2023-07-05 13:10:45,TMP12,66.09999847
15526,A7,2023-07-05 13:10:45,TMP12,66.09999847
15526,A7,2023-07-05 13:10:35,TMP12,66.40000153
15526,A7,2023-07-05 13:10:35,TMP12,66.40000153
15526,A7,2023-07-05 13:10:25,TMP12,66.30000305
15526,A7,2023-07-05 13:10:25,TMP12,66.30000305
15526,A7,2023-07-05 13:10:15,TMP12,66.5
15526,A7,2023-07-05 13:10:15,TMP12,66.5
15526,A7,2023-07-05 13:10:05,TMP12,66.40000153
15526,A7,2023-07-05 13:10:05,TMP12,66.40000153
15526,A7,2023-07-05 13:09:55,TMP12,66.40000153
15526,A7,2023-07-05 13:09:55,TMP12,66.40000153
15526,A7,2023-07-05 13:09:45,TMP12,66.09999847
15526,A7,2023-07-05 13:09:45,TMP12,66.09999847
15526,A7,2023-07-05 13:09:35,TMP12,66.30000305
15526,A7,2023-07-05 13:09:35,TMP12,66.30000305
15526,A7,2023-07-05 13:09:25,TMP12,66.19999695
15526,A7,2023-07-05 13:09:25,TMP12,66.19999695
15526,A7,2023-07-05 13:09:15,TMP12,66.40000153
15526,A7,2023-07-05 13:09:15,TMP12,66.40000153
15526,A7,2023-07-05 13:09:05,TMP12,66.40000153
15526,A7,2023-07-05 13:09:05,TMP12,66.40000153
15526,A7,2023-07-05 13:08:55,TMP12,66.19999695
15526,A7,2023-07-05 13:08:55,TMP12,66.19999695
15526,A7,2023-07-05 13:08:45,TMP12,66.5
15526,A7,2023-07-05 13:08:45,TMP12,66.5
15526,A7,2023-07-05 13:08:35,TMP12,66.19999695
15526,A7,2023-07-05 13:08:35,TMP12,66.19999695
15526,A7,2023-07-05 13:08:25,TMP12,66.09999847
15526,A7,2023-07-05 13:08:25,TMP12,66.09999847
15526,A7,2023-07-05 13:08:15,TMP12,66
15526,A7,2023-07-05 13:08:15,TMP12,66
15526,A7,2023-07-05 13:08:05,TMP12,65.90000153
15526,A7,2023-07-05 13:08:05,TMP12,65.90000153
15526,A7,2023-07-05 13:07:55,TMP12,65.90000153
15526,A7,2023-07-05 13:07:55,TMP12,65.90000153
15526,A7,2023-07-05 13:07:45,TMP12,65.59999847
15526,A7,2023-07-05 13:07:45,TMP12,65.59999847
15526,A7,2023-07-05 13:07:35,TMP12,65.80000305
15526,A7,2023-07-05 13:07:35,TMP12,65.80000305
15526,A7,2023-07-05 13:07:25,TMP12,65.59999847
15526,A7,2023-07-05 13:07:25,TMP12,65.59999847
15526,A7,2023-07-05 13:07:15,TMP12,65.69999695
15526,A7,2023-07-05 13:07:15,TMP12,65.69999695
15526,A7,2023-07-05 13:07:04,TMP12,65.5
15526,A7,2023-07-05 13:07:04,TMP12,65.5
15526,A7,2023-07-05 13:06:54,TMP12,65.5
15526,A7,2023-07-05 13:06:54,TMP12,65.5
15526,A7,2023-07-05 13:06:44,TMP12,65.80000305
15526,A7,2023-07-05 13:06:44,TMP12,65.80000305
15526,A7,2023-07-05 13:06:34,TMP12,65.59999847
15526,A7,2023-07-05 13:06:34,TMP12,65.59999847
15526,A7,2023-07-05 13:06:24,TMP12,65.40000153
15526,A7,2023-07-05 13:06:24,TMP12,65.40000153
15526,A7,2023-07-05 13:06:14,TMP12,65.5
15526,A7,2023-07-05 13:06:14,TMP12,65.5
15526,A7,2023-07-05 13:06:04,TMP12,65.80000305
15526,A7,2023-07-05 13:06:04,TMP12,65.80000305
15526,A7,2023-07-05 13:05:54,TMP12,65.59999847
15526,A7,2023-07-05 13:05:54,TMP12,65.59999847
15526,A7,2023-07-05 13:05:44,TMP12,65.69999695
15526,A7,2023-07-05 13:05:44,TMP12,65.69999695
15526,A7,2023-07-05 13:05:34,TMP12,65.69999695
15526,A7,2023-07-05 13:05:34,TMP12,65.69999695
15526,A7,2023-07-05 13:05:24,TMP12,65.69999695
15526,A7,2023-07-05 13:05:24,TMP12,65.69999695
15526,A7,2023-07-05 13:05:14,TMP12,65.69999695
15526,A7,2023-07-05 13:05:14,TMP12,65.69999695
15526,A7,2023-07-05 13:05:04,TMP12,65.69999695
15526,A7,2023-07-05 13:05:04,TMP12,65.69999695
15526,A7,2023-07-05 13:04:54,TMP12,65.80000305
15526,A7,2023-07-05 13:04:54,TMP12,65.80000305
15526,A7,2023-07-05 13:04:44,TMP12,65.80000305
15526,A7,2023-07-05 13:04:44,TMP12,65.80000305
15526,A7,2023-07-05 13:04:34,TMP12,65.80000305
15526,A7,2023-07-05 13:04:34,TMP12,65.80000305
15526,A7,2023-07-05 13:04:24,TMP12,66.09999847
15526,A7,2023-07-05 13:04:24,TMP12,66.09999847
15526,A7,2023-07-05 13:04:14,TMP12,66.19999695
15526,A7,2023-07-05 13:04:14,TMP12,66.19999695
15526,A7,2023-07-05 13:04:04,TMP12,66.09999847
15526,A7,2023-07-05 13:04:04,TMP12,66.09999847
15526,A7,2023-07-05 13:03:54,TMP12,66
15526,A7,2023-07-05 13:03:54,TMP12,66
15526,A7,2023-07-05 13:03:44,TMP12,66
15526,A7,2023-07-05 13:03:44,TMP12,66
15526,A7,2023-07-05 13:03:34,TMP12,66.19999695
15526,A7,2023-07-05 13:03:34,TMP12,66.19999695
15526,A7,2023-07-05 13:03:24,TMP12,66.09999847
15526,A7,2023-07-05 13:03:24,TMP12,66.09999847
15526,A7,2023-07-05 13:03:14,TMP12,66.09999847
15526,A7,2023-07-05 13:03:14,TMP12,66.09999847
15526,A7,2023-07-05 13:03:04,TMP12,66
15526,A7,2023-07-05 13:03:04,TMP12,66
15526,A7,2023-07-05 13:02:54,TMP12,66.09999847
15526,A7,2023-07-05 13:02:54,TMP12,66.09999847
15526,A7,2023-07-05 13:02:44,TMP12,66
15526,A7,2023-07-05 13:02:44,TMP12,66
15526,A7,2023-07-05 13:02:34,TMP12,65.80000305
15526,A7,2023-07-05 13:02:34,TMP12,65.80000305
15526,A7,2023-07-05 13:02:24,TMP12,66
15526,A7,2023-07-05 13:02:24,TMP12,66
15526,A7,2023-07-05 13:02:14,TMP12,65.80000305
15526,A7,2023-07-05 13:02:14,TMP12,65.80000305
15526,A7,2023-07-05 13:02:03,TMP12,65.90000153
15526,A7,2023-07-05 13:02:03,TMP12,65.90000153
15526,A7,2023-07-05 13:01:53,TMP12,65.90000153
15526,A7,2023-07-05 13:01:53,TMP12,65.90000153
15526,A7,2023-07-05 13:01:43,TMP12,66
15526,A7,2023-07-05 13:01:43,TMP12,66
15526,A7,2023-07-05 13:01:33,TMP12,66
15526,A7,2023-07-05 13:01:33,TMP12,66
15526,A7,2023-07-05 13:01:23,TMP12,65.90000153
15526,A7,2023-07-05 13:01:23,TMP12,65.90000153
15526,A7,2023-07-05 13:01:13,TMP12,65.90000153
15526,A7,2023-07-05 13:01:13,TMP12,65.90000153
15526,A7,2023-07-05 13:01:03,TMP12,65.90000153
15526,A7,2023-07-05 13:01:03,TMP12,65.90000153
15526,A7,2023-07-05 13:00:53,TMP12,66
